"CountryName","CountryCode","RegionName","RegionCode","Jurisdiction","Date","C1_School.closing","C1_Flag","C2_Workplace.closing","C2_Flag","C3_Cancel.public.events","C3_Flag","C4_Restrictions.on.gatherings","C4_Flag","C5_Close.public.transport","C5_Flag","C6_Stay.at.home.requirements","C6_Flag","C7_Restrictions.on.internal.movement","C7_Flag","C8_International.travel.controls","E1_Income.support","E1_Flag","E2_Debt.contract.relief","E3_Fiscal.measures","E4_International.support","H1_Public.information.campaigns","H1_Flag","H2_Testing.policy","H3_Contact.tracing","H4_Emergency.investment.in.healthcare","H5_Investment.in.vaccines","H6_Facial.Coverings","H6_Flag","H7_Vaccination.policy","H7_Flag","M1_Wildcard","ConfirmedCases","ConfirmedDeaths","StringencyIndex","StringencyIndexForDisplay","StringencyLegacyIndex","StringencyLegacyIndexForDisplay","GovernmentResponseIndex","GovernmentResponseIndexForDisplay","ContainmentHealthIndex","ContainmentHealthIndexForDisplay","EconomicSupportIndex","EconomicSupportIndexForDisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2"
"Portugal","PRT","","","NAT_TOTAL",2020-01-25,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,10276617,"PT"
"Portugal","PRT","","","NAT_TOTAL",2020-01-26,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,0,0,11.11,11.11,14.29,14.29,15.56,15.56,17.95,17.95,0,0,0,0,NA,NA,0,0,NA,NA,10276617,"PT"
"Portugal","PRT","","","NAT_TOTAL",2020-01-27,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,0,0,11.11,11.11,14.29,14.29,15.56,15.56,17.95,17.95,0,0,0,0,NA,NA,0,0,NA,NA,10276617,"PT"
"Portugal","PRT","","","NAT_TOTAL",2020-01-28,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,0,0,11.11,11.11,14.29,14.29,15.56,15.56,17.95,17.95,0,0,0,0,NA,NA,0,0,NA,NA,10276617,"PT"
"Portugal","PRT","","","NAT_TOTAL",2020-01-29,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,0,0,11.11,11.11,14.29,14.29,15.56,15.56,17.95,17.95,0,0,0,0,0,0,0,0,NA,NA,10276617,"PT"
"Portugal","PRT","","","NAT_TOTAL",2020-01-30,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,0,0,11.11,11.11,14.29,14.29,15.56,15.56,17.95,17.95,0,0,0,0,0,0,0,0,0,0,10276617,"PT"
"Portugal","PRT","","","NAT_TOTAL",2020-01-31,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,0,0,11.11,11.11,14.29,14.29,15.56,15.56,17.95,17.95,0,0,0,0,0,0,0,0,0,0,10276617,"PT"
"Portugal","PRT","","","NAT_TOTAL",2020-02-01,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,0,0,11.11,11.11,14.29,14.29,15.56,15.56,17.95,17.95,0,0,0,0,0,0,0,0,0,0,10276617,"PT"
"Portugal","PRT","","","NAT_TOTAL",2020-02-02,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,0,0,11.11,11.11,14.29,14.29,15.56,15.56,17.95,17.95,0,0,0,0,0,0,0,0,0,0,10276617,"PT"
"Portugal","PRT","","","NAT_TOTAL",2020-02-03,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,0,0,11.11,11.11,14.29,14.29,15.56,15.56,17.95,17.95,0,0,0,0,0,0,0,0,0,0,10276617,"PT"
"Portugal","PRT","","","NAT_TOTAL",2020-02-04,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,0,0,11.11,11.11,14.29,14.29,15.56,15.56,17.95,17.95,0,0,0,0,0,0,0,0,0,0,10276617,"PT"
"Portugal","PRT","","","NAT_TOTAL",2020-02-05,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,0,0,11.11,11.11,14.29,14.29,15.56,15.56,17.95,17.95,0,0,0,0,0,0,0,0,0,0,10276617,"PT"
"Portugal","PRT","","","NAT_TOTAL",2020-02-06,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,0,0,11.11,11.11,14.29,14.29,15.56,15.56,17.95,17.95,0,0,0,0,0,0,0,0,0,0,10276617,"PT"
"Portugal","PRT","","","NAT_TOTAL",2020-02-07,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,0,0,11.11,11.11,14.29,14.29,15.56,15.56,17.95,17.95,0,0,0,0,0,0,0,0,0,0,10276617,"PT"
"Portugal","PRT","","","NAT_TOTAL",2020-02-08,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,0,0,11.11,11.11,14.29,14.29,15.56,15.56,17.95,17.95,0,0,0,0,0,0,0,0,0,0,10276617,"PT"
"Portugal","PRT","","","NAT_TOTAL",2020-02-09,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,0,0,11.11,11.11,14.29,14.29,15.56,15.56,17.95,17.95,0,0,0,0,0,0,0,0,0,0,10276617,"PT"
"Portugal","PRT","","","NAT_TOTAL",2020-02-10,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,0,0,11.11,11.11,14.29,14.29,15.56,15.56,17.95,17.95,0,0,0,0,0,0,0,0,0,0,10276617,"PT"
"Portugal","PRT","","","NAT_TOTAL",2020-02-11,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,0,0,11.11,11.11,14.29,14.29,15.56,15.56,17.95,17.95,0,0,0,0,0,0,0,0,0,0,10276617,"PT"
"Portugal","PRT","","","NAT_TOTAL",2020-02-12,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,0,0,11.11,11.11,14.29,14.29,15.56,15.56,17.95,17.95,0,0,0,0,0,0,0,0,0,0,10276617,"PT"
"Portugal","PRT","","","NAT_TOTAL",2020-02-13,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,0,0,11.11,11.11,14.29,14.29,15.56,15.56,17.95,17.95,0,0,0,0,0,0,0,0,0,0,10276617,"PT"
"Portugal","PRT","","","NAT_TOTAL",2020-02-14,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,0,0,11.11,11.11,14.29,14.29,15.56,15.56,17.95,17.95,0,0,0,0,0,0,0,0,0,0,10276617,"PT"
"Portugal","PRT","","","NAT_TOTAL",2020-02-15,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,0,0,11.11,11.11,14.29,14.29,15.56,15.56,17.95,17.95,0,0,0,0,0,0,0,0,0,0,10276617,"PT"
"Portugal","PRT","","","NAT_TOTAL",2020-02-16,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,0,0,11.11,11.11,14.29,14.29,15.56,15.56,17.95,17.95,0,0,0,0,0,0,0,0,0,0,10276617,"PT"
"Portugal","PRT","","","NAT_TOTAL",2020-02-17,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,0,0,11.11,11.11,14.29,14.29,15.56,15.56,17.95,17.95,0,0,0,0,0,0,0,0,0,0,10276617,"PT"
"Portugal","PRT","","","NAT_TOTAL",2020-02-18,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,0,0,11.11,11.11,14.29,14.29,15.56,15.56,17.95,17.95,0,0,0,0,0,0,0,0,0,0,10276617,"PT"
"Portugal","PRT","","","NAT_TOTAL",2020-02-19,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,0,0,11.11,11.11,14.29,14.29,15.56,15.56,17.95,17.95,0,0,0,0,0,0,0,0,0,0,10276617,"PT"
"Portugal","PRT","","","NAT_TOTAL",2020-02-20,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,0,0,11.11,11.11,14.29,14.29,15.56,15.56,17.95,17.95,0,0,0,0,0,0,0,0,0,0,10276617,"PT"
"Portugal","PRT","","","NAT_TOTAL",2020-02-21,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,0,0,11.11,11.11,14.29,14.29,15.56,15.56,17.95,17.95,0,0,0,0,0,0,0,0,0,0,10276617,"PT"
"Portugal","PRT","","","NAT_TOTAL",2020-02-22,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,0,0,11.11,11.11,14.29,14.29,15.56,15.56,17.95,17.95,0,0,0,0,0,0,0,0,0,0,10276617,"PT"
"Portugal","PRT","","","NAT_TOTAL",2020-02-23,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,0,0,11.11,11.11,14.29,14.29,15.56,15.56,17.95,17.95,0,0,0,0,0,0,0,0,0,0,10276617,"PT"
"Portugal","PRT","","","NAT_TOTAL",2020-02-24,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,0,0,11.11,11.11,14.29,14.29,15.56,15.56,17.95,17.95,0,0,0,0,0,0,0,0,0,0,10276617,"PT"
"Portugal","PRT","","","NAT_TOTAL",2020-02-25,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,0,0,11.11,11.11,14.29,14.29,15.56,15.56,17.95,17.95,0,0,0,0,0,0,0,0,0,0,10276617,"PT"
"Portugal","PRT","","","NAT_TOTAL",2020-02-26,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,0,0,11.11,11.11,14.29,14.29,15.56,15.56,17.95,17.95,0,0,0,0,0,0,0,0,0,0,10276617,"PT"
"Portugal","PRT","","","NAT_TOTAL",2020-02-27,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,0,0,11.11,11.11,14.29,14.29,15.56,15.56,17.95,17.95,0,0,0,0,0,0,0,0,0,0,10276617,"PT"
"Portugal","PRT","","","NAT_TOTAL",2020-02-28,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,0,0,11.11,11.11,14.29,14.29,15.56,15.56,17.95,17.95,0,0,0,0,0,0,0,0,0,0,10276617,"PT"
"Portugal","PRT","","","NAT_TOTAL",2020-02-29,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,0,0,11.11,11.11,14.29,14.29,15.56,15.56,17.95,17.95,0,0,0,0,0,0,0,0,0,0,10276617,"PT"
"Portugal","PRT","","","NAT_TOTAL",2020-03-01,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,0,0,11.11,11.11,14.29,14.29,15.56,15.56,17.95,17.95,0,0,0,0,0,0,0,0,0,0,10276617,"PT"
"Portugal","PRT","","","NAT_TOTAL",2020-03-02,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,2,0,11.11,11.11,14.29,14.29,15.56,15.56,17.95,17.95,0,0,2,0,0.285714285714286,0,2,0,0.285714285714286,0,10276617,"PT"
"Portugal","PRT","","","NAT_TOTAL",2020-03-03,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,2,0,11.11,11.11,14.29,14.29,15.56,15.56,17.95,17.95,0,0,0,0,0.285714285714286,0,-2,0,0,0,10276617,"PT"
"Portugal","PRT","","","NAT_TOTAL",2020-03-04,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,5,0,11.11,11.11,14.29,14.29,15.56,15.56,17.95,17.95,0,0,3,0,0.714285714285714,0,3,0,0.428571428571429,0,10276617,"PT"
"Portugal","PRT","","","NAT_TOTAL",2020-03-05,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,8,0,11.11,11.11,14.29,14.29,15.56,15.56,17.95,17.95,0,0,3,0,1.14285714285714,0,0,0,0.428571428571428,0,10276617,"PT"
"Portugal","PRT","","","NAT_TOTAL",2020-03-06,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,13,0,11.11,11.11,14.29,14.29,15.56,15.56,17.95,17.95,0,0,5,0,1.85714285714286,0,2,0,0.714285714285714,0,10276617,"PT"
"Portugal","PRT","","","NAT_TOTAL",2020-03-07,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,20,0,11.11,11.11,14.29,14.29,15.56,15.56,17.95,17.95,0,0,7,0,2.85714285714286,0,2,0,1,0,10276617,"PT"
"Portugal","PRT","","","NAT_TOTAL",2020-03-08,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,30,0,11.11,11.11,14.29,14.29,15.56,15.56,17.95,17.95,0,0,10,0,4.28571428571429,0,3,0,1.42857142857143,0,10276617,"PT"
"Portugal","PRT","","","NAT_TOTAL",2020-03-09,2,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,1,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,30,0,16.67,16.67,21.43,21.43,22.22,22.22,21.79,21.79,25,25,0,0,4,0,-10,0,-0.285714285714286,0,10276617,"PT"
"Portugal","PRT","","","NAT_TOTAL",2020-03-10,2,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,1,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,41,0,25,25,32.14,32.14,27.22,27.22,27.56,27.56,25,25,11,0,5.57142857142857,0,11,0,1.57142857142857,0,10276617,"PT"
"Portugal","PRT","","","NAT_TOTAL",2020-03-11,2,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,1,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,59,0,25,25,32.14,32.14,27.22,27.22,27.56,27.56,25,25,18,0,7.71428571428571,0,7,0,2.14285714285714,0,10276617,"PT"
"Portugal","PRT","","","NAT_TOTAL",2020-03-12,2,0,2,1,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,1,285040000,0,2,1,1,2,0,0,0,NA,0,NA,NA,59,0,32.41,32.41,42.86,42.86,31.67,31.67,32.69,32.69,25,25,0,0,7.28571428571429,0,-18,0,-0.428571428571429,0,10276617,"PT"
"Portugal","PRT","","","NAT_TOTAL",2020-03-13,2,0,2,1,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,112,0,32.41,32.41,42.86,42.86,35,35,32.69,32.69,50,50,53,0,14.1428571428571,0,53,0,6.85714285714286,0,10276617,"PT"
"Portugal","PRT","","","NAT_TOTAL",2020-03-14,2,0,2,1,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,169,0,32.41,32.41,42.86,42.86,35,35,32.69,32.69,50,50,57,0,21.2857142857143,0,4,0,7.14285714285714,0,10276617,"PT"
"Portugal","PRT","","","NAT_TOTAL",2020-03-15,2,0,2,1,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,245,0,32.41,32.41,42.86,42.86,35,35,32.69,32.69,50,50,76,0,30.7142857142857,0,19,0,9.42857142857143,0,10276617,"PT"
"Portugal","PRT","","","NAT_TOTAL",2020-03-16,3,1,2,1,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,331,0,37.96,37.96,50,50,38.33,38.33,36.54,36.54,50,50,86,0,43,0,10,0,12.2857142857143,0,10276617,"PT"
