"CountryName","CountryCode","RegionName","RegionCode","Jurisdiction","Date","C1_School.closing","C1_Flag","C2_Workplace.closing","C2_Flag","C3_Cancel.public.events","C3_Flag","C4_Restrictions.on.gatherings","C4_Flag","C5_Close.public.transport","C5_Flag","C6_Stay.at.home.requirements","C6_Flag","C7_Restrictions.on.internal.movement","C7_Flag","C8_International.travel.controls","E1_Income.support","E1_Flag","E2_Debt.contract.relief","E3_Fiscal.measures","E4_International.support","H1_Public.information.campaigns","H1_Flag","H2_Testing.policy","H3_Contact.tracing","H4_Emergency.investment.in.healthcare","H5_Investment.in.vaccines","H6_Facial.Coverings","H6_Flag","H7_Vaccination.policy","H7_Flag","M1_Wildcard","ConfirmedCases","ConfirmedDeaths","StringencyIndex","StringencyIndexForDisplay","StringencyLegacyIndex","StringencyLegacyIndexForDisplay","GovernmentResponseIndex","GovernmentResponseIndexForDisplay","ContainmentHealthIndex","ContainmentHealthIndexForDisplay","EconomicSupportIndex","EconomicSupportIndexForDisplay"
"United States","USA","","","NAT_TOTAL",2020-01-17,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"United States","USA","","","NAT_TOTAL",2020-01-18,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"United States","USA","","","NAT_TOTAL",2020-01-19,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"United States","USA","","","NAT_TOTAL",2020-01-20,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"United States","USA","","","NAT_TOTAL",2020-01-21,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,1,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,0,3.33,3.33,3.85,3.85,0,0
"United States","USA","","","NAT_TOTAL",2020-01-22,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,1,0,0,0,NA,0,NA,NA,1,0,0,0,0,0,3.33,3.33,3.85,3.85,0,0
"United States","USA","","","NAT_TOTAL",2020-01-23,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,1,0,0,0,NA,0,NA,NA,1,0,0,0,0,0,3.33,3.33,3.85,3.85,0,0
"United States","USA","","","NAT_TOTAL",2020-01-24,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,1,0,0,0,NA,0,NA,NA,2,0,0,0,0,0,3.33,3.33,3.85,3.85,0,0
"United States","USA","","","NAT_TOTAL",2020-01-25,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,1,0,0,0,NA,0,NA,NA,2,0,0,0,0,0,3.33,3.33,3.85,3.85,0,0
"United States","USA","","","NAT_TOTAL",2020-01-26,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,1,0,0,0,NA,0,NA,NA,5,0,0,0,0,0,3.33,3.33,3.85,3.85,0,0
"United States","USA","","","NAT_TOTAL",2020-01-27,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,1,0,0,0,NA,0,NA,NA,5,0,0,0,0,0,3.33,3.33,3.85,3.85,0,0
"United States","USA","","","NAT_TOTAL",2020-01-28,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,1,0,0,0,NA,0,NA,NA,5,0,0,0,0,0,3.33,3.33,3.85,3.85,0,0
"United States","USA","","","NAT_TOTAL",2020-01-29,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,1,0,0,0,NA,0,NA,NA,6,0,0,0,0,0,3.33,3.33,3.85,3.85,0,0
"United States","USA","","","NAT_TOTAL",2020-01-30,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,1,0,0,0,NA,0,NA,NA,6,0,0,0,0,0,3.33,3.33,3.85,3.85,0,0
"United States","USA","","","NAT_TOTAL",2020-01-31,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,1,0,0,0,NA,0,NA,NA,8,0,0,0,0,0,3.33,3.33,3.85,3.85,0,0
"United States","USA","","","NAT_TOTAL",2020-02-01,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,1,0,0,0,NA,0,NA,NA,8,0,0,0,0,0,3.33,3.33,3.85,3.85,0,0
"United States","USA","","","NAT_TOTAL",2020-02-02,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,0,NA,0,1,0,0,0,NA,0,NA,NA,8,0,5.56,5.56,7.14,7.14,6.67,6.67,7.69,7.69,0,0
"United States","USA","","","NAT_TOTAL",2020-02-03,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,0,NA,0,1,0,0,0,NA,0,NA,NA,11,0,5.56,5.56,7.14,7.14,6.67,6.67,7.69,7.69,0,0
"United States","USA","","","NAT_TOTAL",2020-02-04,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,0,NA,0,1,0,0,0,NA,0,NA,NA,11,0,5.56,5.56,7.14,7.14,6.67,6.67,7.69,7.69,0,0
"United States","USA","","","NAT_TOTAL",2020-02-05,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,0,NA,0,1,0,0,0,NA,0,NA,NA,11,0,5.56,5.56,7.14,7.14,6.67,6.67,7.69,7.69,0,0
"United States","USA","","","NAT_TOTAL",2020-02-06,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,0,NA,0,1,0,0,0,NA,0,NA,NA,12,0,5.56,5.56,7.14,7.14,6.67,6.67,7.69,7.69,0,0
"United States","USA","","","NAT_TOTAL",2020-02-07,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,1e+08,0,NA,0,1,0,0,0,NA,0,NA,NA,12,0,5.56,5.56,7.14,7.14,6.67,6.67,7.69,7.69,0,0
"United States","USA","","","NAT_TOTAL",2020-02-08,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,0,NA,0,1,0,0,0,NA,0,NA,NA,12,0,5.56,5.56,7.14,7.14,6.67,6.67,7.69,7.69,0,0
"United States","USA","","","NAT_TOTAL",2020-02-09,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,0,NA,0,1,0,0,0,NA,0,NA,NA,12,0,5.56,5.56,7.14,7.14,6.67,6.67,7.69,7.69,0,0
"United States","USA","","","NAT_TOTAL",2020-02-10,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,0,NA,0,1,0,0,0,NA,0,NA,NA,12,0,5.56,5.56,7.14,7.14,6.67,6.67,7.69,7.69,0,0
"United States","USA","","","NAT_TOTAL",2020-02-11,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,0,NA,0,1,0,0,0,NA,0,NA,NA,13,0,5.56,5.56,7.14,7.14,6.67,6.67,7.69,7.69,0,0
"United States","USA","","","NAT_TOTAL",2020-02-12,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,0,NA,0,1,0,0,0,NA,0,NA,NA,13,0,5.56,5.56,7.14,7.14,6.67,6.67,7.69,7.69,0,0
"United States","USA","","","NAT_TOTAL",2020-02-13,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,0,NA,0,1,0,0,0,NA,0,NA,NA,14,0,5.56,5.56,7.14,7.14,6.67,6.67,7.69,7.69,0,0
"United States","USA","","","NAT_TOTAL",2020-02-14,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,0,NA,0,1,0,0,0,NA,0,NA,NA,14,0,5.56,5.56,7.14,7.14,6.67,6.67,7.69,7.69,0,0
"United States","USA","","","NAT_TOTAL",2020-02-15,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,0,NA,0,1,0,0,0,NA,0,NA,NA,14,0,5.56,5.56,7.14,7.14,6.67,6.67,7.69,7.69,0,0
"United States","USA","","","NAT_TOTAL",2020-02-16,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,0,NA,0,1,0,0,0,NA,0,NA,NA,14,0,5.56,5.56,7.14,7.14,6.67,6.67,7.69,7.69,0,0
"United States","USA","","","NAT_TOTAL",2020-02-17,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,0,NA,0,1,0,0,0,NA,0,NA,NA,14,0,5.56,5.56,7.14,7.14,6.67,6.67,7.69,7.69,0,0
"United States","USA","","","NAT_TOTAL",2020-02-18,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,0,NA,0,1,0,0,0,NA,0,NA,NA,14,0,5.56,5.56,7.14,7.14,6.67,6.67,7.69,7.69,0,0
"United States","USA","","","NAT_TOTAL",2020-02-19,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,0,NA,0,1,0,0,0,NA,0,NA,NA,14,0,5.56,5.56,7.14,7.14,6.67,6.67,7.69,7.69,0,0
"United States","USA","","","NAT_TOTAL",2020-02-20,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,0,NA,0,1,0,0,0,NA,0,NA,NA,14,0,5.56,5.56,7.14,7.14,6.67,6.67,7.69,7.69,0,0
"United States","USA","","","NAT_TOTAL",2020-02-21,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,0,NA,0,1,0,0,0,NA,0,NA,NA,16,0,5.56,5.56,7.14,7.14,6.67,6.67,7.69,7.69,0,0
"United States","USA","","","NAT_TOTAL",2020-02-22,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,0,NA,0,1,0,0,0,NA,0,NA,NA,16,0,5.56,5.56,7.14,7.14,6.67,6.67,7.69,7.69,0,0
"United States","USA","","","NAT_TOTAL",2020-02-23,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,0,NA,0,1,0,0,0,NA,0,NA,NA,16,0,5.56,5.56,7.14,7.14,6.67,6.67,7.69,7.69,0,0
"United States","USA","","","NAT_TOTAL",2020-02-24,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,0,NA,0,1,0,0,0,NA,0,NA,NA,16,0,5.56,5.56,7.14,7.14,6.67,6.67,7.69,7.69,0,0
"United States","USA","","","NAT_TOTAL",2020-02-25,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,0,NA,0,1,0,0,0,NA,0,NA,NA,16,0,5.56,5.56,7.14,7.14,6.67,6.67,7.69,7.69,0,0
"United States","USA","","","NAT_TOTAL",2020-02-26,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,0,NA,0,1,0,0,0,NA,0,NA,NA,16,0,5.56,5.56,7.14,7.14,6.67,6.67,7.69,7.69,0,0
"United States","USA","","","NAT_TOTAL",2020-02-27,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,0,NA,0,1,0,0,0,NA,0,NA,NA,17,0,5.56,5.56,7.14,7.14,6.67,6.67,7.69,7.69,0,0
"United States","USA","","","NAT_TOTAL",2020-02-28,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,0,NA,1,1,0,0,0,NA,0,NA,NA,17,0,5.56,5.56,7.14,7.14,8.89,8.89,10.26,10.26,0,0
"United States","USA","","","NAT_TOTAL",2020-02-29,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,0,NA,1,1,0,0,0,NA,0,NA,NA,25,1,5.56,5.56,7.14,7.14,8.89,8.89,10.26,10.26,0,0
"United States","USA","","","NAT_TOTAL",2020-03-01,0,NA,0,NA,1,0,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,0,NA,1,1,0,0,0,NA,0,NA,NA,32,1,8.33,8.33,11.9,11.9,10.56,10.56,12.18,12.18,0,0
"United States","USA","","","NAT_TOTAL",2020-03-02,0,NA,0,NA,1,0,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,0,NA,1,1,0,0,0,NA,0,NA,NA,55,6,11.11,11.11,15.48,15.48,12.22,12.22,14.1,14.1,0,0
"United States","USA","","","NAT_TOTAL",2020-03-03,0,NA,0,NA,1,0,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,0,NA,1,1,0,0,0,NA,0,NA,NA,74,7,11.11,11.11,15.48,15.48,12.22,12.22,14.1,14.1,0,0
"United States","USA","","","NAT_TOTAL",2020-03-04,0,NA,0,NA,1,0,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,0,NA,2,1,0,0,0,NA,0,NA,NA,107,11,11.11,11.11,15.48,15.48,14.44,14.44,16.67,16.67,0,0
"United States","USA","","","NAT_TOTAL",2020-03-05,3,0,0,NA,1,0,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,0,NA,2,1,0,0,0,NA,0,NA,NA,184,12,20.37,20.37,26.19,26.19,20,20,23.08,23.08,0,0
"United States","USA","","","NAT_TOTAL",2020-03-06,3,0,0,NA,1,0,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,1.6e+09,1.3e+09,0,NA,2,1,6.7e+09,8.26e+08,0,NA,0,NA,NA,237,14,20.37,20.37,26.19,26.19,20,20,23.08,23.08,0,0
"United States","USA","","","NAT_TOTAL",2020-03-07,3,0,0,NA,1,0,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,0,NA,2,1,0,0,0,NA,0,NA,NA,403,17,20.37,20.37,26.19,26.19,20,20,23.08,23.08,0,0
"United States","USA","","","NAT_TOTAL",2020-03-08,3,0,0,NA,1,0,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,0,NA,2,1,0,0,0,NA,0,NA,NA,519,21,20.37,20.37,26.19,26.19,20,20,23.08,23.08,0,0
"United States","USA","","","NAT_TOTAL",2020-03-09,3,0,0,NA,1,0,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,0,NA,2,1,0,0,0,NA,0,NA,NA,594,22,20.37,20.37,26.19,26.19,20,20,23.08,23.08,0,0
"United States","USA","","","NAT_TOTAL",2020-03-10,3,0,0,NA,1,0,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,0,NA,2,1,0,0,1,0,0,NA,NA,782,28,20.37,20.37,26.19,26.19,20.83,20.83,24.04,24.04,0,0
"United States","USA","","","NAT_TOTAL",2020-03-11,3,0,0,NA,1,0,1,0,0,NA,0,NA,0,NA,3,0,NA,0,0,0,0,NA,2,1,0,0,1,0,0,NA,NA,1147,33,21.76,21.76,26.19,26.19,21.67,21.67,25,25,0,0
"United States","USA","","","NAT_TOTAL",2020-03-12,3,0,0,NA,2,0,2,0,0,NA,0,NA,0,NA,3,0,NA,0,0,0,0,NA,2,1,0,0,1,0,0,NA,NA,1586,43,30.09,30.09,30.95,30.95,26.67,26.67,30.77,30.77,0,0
"United States","USA","","","NAT_TOTAL",2020-03-13,3,0,0,NA,2,0,2,0,0,NA,0,NA,0,NA,3,0,NA,0,0,0,0,NA,2,1,0,0,1,0,0,NA,NA,2219,51,30.09,30.09,30.95,30.95,26.67,26.67,30.77,30.77,0,0
"United States","USA","","","NAT_TOTAL",2020-03-14,3,0,0,NA,2,0,2,0,0,NA,0,NA,1,1,3,0,NA,0,0,0,0,NA,3,1,0,0,1,0,0,NA,NA,2978,58,35.65,35.65,40.48,40.48,32.22,32.22,37.18,37.18,0,0
"United States","USA","","","NAT_TOTAL",2020-03-15,3,0,0,NA,2,0,2,0,0,NA,2,0,1,1,3,0,NA,0,0,0,0,NA,3,1,0,0,1,0,0,NA,NA,3212,70,41.2,41.2,40.48,40.48,35.56,35.56,41.03,41.03,0,0
"United States","USA","","","NAT_TOTAL",2020-03-16,3,0,0,NA,2,0,2,0,0,NA,2,0,1,1,3,0,NA,0,0,0,2,1,3,1,0,0,1,0,0,NA,NA,4679,97,52.31,52.31,54.76,54.76,42.22,42.22,48.72,48.72,0,0
"United States","USA","","","NAT_TOTAL",2020-03-17,3,0,0,NA,2,0,2,0,1,0,2,0,1,1,3,0,NA,0,0,0,2,1,3,1,0,0,1,0,0,NA,NA,6512,133,55.09,55.09,59.52,59.52,43.89,43.89,50.64,50.64,0,0
"United States","USA","","","NAT_TOTAL",2020-03-18,3,0,0,NA,2,0,2,0,1,0,2,0,1,1,3,0,NA,0,1.92e+11,0,2,1,3,1,5.7458e+10,0,1,0,0,NA,NA,9169,192,55.09,55.09,59.52,59.52,43.89,43.89,50.64,50.64,0,0
"United States","USA","","","NAT_TOTAL",2020-03-19,3,0,3,0,2,0,2,0,1,0,2,0,2,0,3,0,NA,0,0,0,2,1,3,1,0,0,1,0,0,NA,NA,13663,264,67.13,67.13,70.24,70.24,51.11,51.11,58.97,58.97,0,0
"United States","USA","","","NAT_TOTAL",2020-03-20,3,0,3,0,2,0,2,0,1,0,2,0,2,0,3,0,NA,0,0,0,2,1,3,1,0,0,1,0,0,NA,NA,20030,367,67.13,67.13,70.24,70.24,51.11,51.11,58.97,58.97,0,0
"United States","USA","","","NAT_TOTAL",2020-03-21,3,0,3,0,2,0,4,0,1,0,2,0,2,0,3,0,NA,0,0,0,2,1,3,1,0,0,1,0,0,NA,NA,26025,466,72.69,72.69,72.14,72.14,54.44,54.44,62.82,62.82,0,0
"United States","USA","","","NAT_TOTAL",2020-03-22,3,0,3,0,2,0,4,0,1,0,2,0,2,0,3,0,NA,0,0,0,2,1,3,1,0,0,1,0,0,NA,NA,34855,576,72.69,72.69,72.14,72.14,54.44,54.44,62.82,62.82,0,0
"United States","USA","","","NAT_TOTAL",2020-03-23,3,0,3,0,2,0,4,0,1,0,2,0,2,0,3,0,NA,0,0,0,2,1,3,1,0,0,1,0,0,NA,NA,46086,763,72.69,72.69,72.14,72.14,54.44,54.44,62.82,62.82,0,0
"United States","USA","","","NAT_TOTAL",2020-03-24,3,0,3,0,2,0,4,0,1,0,2,0,2,0,3,0,NA,0,0,0,2,1,3,1,0,0,1,0,0,NA,NA,56698,1004,72.69,72.69,72.14,72.14,54.44,54.44,62.82,62.82,0,0
"United States","USA","","","NAT_TOTAL",2020-03-25,3,0,3,0,2,0,4,0,1,0,2,0,2,0,3,0,NA,0,0,0,2,1,3,1,0,0,1,0,0,NA,NA,68773,1330,72.69,72.69,72.14,72.14,54.44,54.44,62.82,62.82,0,0
"United States","USA","","","NAT_TOTAL",2020-03-26,3,0,3,0,2,0,4,0,1,0,2,0,2,0,3,0,NA,0,0,2.74e+08,2,1,3,1,0,0,1,0,0,NA,NA,86613,1742,72.69,72.69,72.14,72.14,54.44,54.44,62.82,62.82,0,0
"United States","USA","","","NAT_TOTAL",2020-03-27,3,0,3,0,2,0,4,0,1,0,2,0,2,0,3,2,0,1,1.9576e+12,0,2,1,3,1,2.424e+11,0,1,0,0,NA,NA,105293,2263,72.69,72.69,72.14,72.14,62.78,62.78,62.82,62.82,62.5,62.5
"United States","USA","","","NAT_TOTAL",2020-03-28,3,0,3,0,2,0,4,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,1,0,0,NA,NA,124900,2898,72.69,72.69,72.14,72.14,62.78,62.78,62.82,62.82,62.5,62.5
"United States","USA","","","NAT_TOTAL",2020-03-29,3,0,3,0,2,0,4,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,1,0,0,NA,NA,143779,3490,72.69,72.69,72.14,72.14,62.78,62.78,62.82,62.82,62.5,62.5
"United States","USA","","","NAT_TOTAL",2020-03-30,3,0,3,0,2,0,4,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,1,0,0,NA,NA,165861,4187,72.69,72.69,72.14,72.14,62.78,62.78,62.82,62.82,62.5,62.5
"United States","USA","","","NAT_TOTAL",2020-03-31,3,0,3,0,2,0,4,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,1,0,0,NA,NA,192177,5278,72.69,72.69,72.14,72.14,62.78,62.78,62.82,62.82,62.5,62.5
"United States","USA","","","NAT_TOTAL",2020-04-01,3,0,3,0,2,0,4,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,1,0,0,NA,NA,218060,6459,72.69,72.69,72.14,72.14,62.78,62.78,62.82,62.82,62.5,62.5
"United States","USA","","","NAT_TOTAL",2020-04-02,3,0,3,0,2,0,4,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,1,0,0,NA,NA,248447,7962,72.69,72.69,72.14,72.14,62.78,62.78,62.82,62.82,62.5,62.5
"United States","USA","","","NAT_TOTAL",2020-04-03,3,0,3,0,2,0,4,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,1,0,0,NA,NA,280417,9358,72.69,72.69,72.14,72.14,62.78,62.78,62.82,62.82,62.5,62.5
"United States","USA","","","NAT_TOTAL",2020-04-04,3,0,3,0,2,0,4,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,2,0,0,NA,NA,313432,10899,72.69,72.69,72.14,72.14,64.44,64.44,64.74,64.74,62.5,62.5
"United States","USA","","","NAT_TOTAL",2020-04-05,3,0,3,0,2,0,4,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,2,0,0,NA,NA,341629,12472,72.69,72.69,72.14,72.14,64.44,64.44,64.74,64.74,62.5,62.5
