"year_week","date","countrycode","countryname","hosp_occupancy","icu_occupancy","hosp_weekly_admission","icu_weekly_admission"
"2020-W20",2020-05-16,"NL","Netherlands",NA,333,NA,0.196734633274782
"2020-W20",2020-05-17,"NL","Netherlands",NA,326,NA,0.196734633274782
"2020-W21",2020-05-18,"NL","Netherlands",NA,321,NA,0.133085193097646
"2020-W21",2020-05-19,"NL","Netherlands",NA,288,NA,0.133085193097646
"2020-W21",2020-05-20,"NL","Netherlands",NA,278,NA,0.133085193097646
"2020-W21",2020-05-21,"NL","Netherlands",NA,257,NA,0.133085193097646
"2020-W21",2020-05-22,"NL","Netherlands",NA,246,NA,0.133085193097646
"2020-W21",2020-05-23,"NL","Netherlands",NA,230,NA,0.133085193097646
"2020-W21",2020-05-24,"NL","Netherlands",NA,229,NA,0.133085193097646
"2020-W22",2020-05-25,"NL","Netherlands",NA,219,NA,0.0925810038940149
"2020-W22",2020-05-26,"NL","Netherlands",NA,196,NA,0.0925810038940149
"2020-W22",2020-05-27,"NL","Netherlands",NA,182,NA,0.0925810038940149
"2020-W22",2020-05-28,"NL","Netherlands",NA,174,NA,0.0925810038940149
"2020-W22",2020-05-29,"NL","Netherlands",NA,164,NA,0.0925810038940149
"2020-W22",2020-05-30,"NL","Netherlands",NA,155,NA,0.0925810038940149
"2020-W22",2020-05-31,"NL","Netherlands",NA,157,NA,0.0925810038940149
"2020-W23",2020-06-01,"NL","Netherlands",542,157,NA,0.138871505841022
"2020-W23",2020-06-02,"NL","Netherlands",516,153,NA,0.138871505841022
"2020-W23",2020-06-03,"NL","Netherlands",496,116,NA,0.138871505841022
"2020-W23",2020-06-04,"NL","Netherlands",481,113,NA,0.138871505841022
"2020-W23",2020-06-05,"NL","Netherlands",469,97,NA,0.138871505841022
"2020-W23",2020-06-06,"NL","Netherlands",456,96,NA,0.138871505841022
"2020-W23",2020-06-07,"NL","Netherlands",443,96,NA,0.138871505841022
"2020-W24",2020-06-08,"NL","Netherlands",400,93,NA,0.0578631274337593
"2020-W24",2020-06-09,"NL","Netherlands",346,91,NA,0.0578631274337593
"2020-W24",2020-06-10,"NL","Netherlands",333,80,NA,0.0578631274337593
"2020-W24",2020-06-11,"NL","Netherlands",297,77,NA,0.0578631274337593
"2020-W24",2020-06-12,"NL","Netherlands",279,73,NA,0.0578631274337593
"2020-W24",2020-06-13,"NL","Netherlands",289,77,NA,0.0578631274337593
"2020-W24",2020-06-14,"NL","Netherlands",277,79,NA,0.0578631274337593
"2020-W25",2020-06-15,"NL","Netherlands",281,87,NA,0.0347178764602556
"2020-W25",2020-06-16,"NL","Netherlands",280,78,NA,0.0347178764602556
"2020-W25",2020-06-17,"NL","Netherlands",289,73,NA,0.0347178764602556
"2020-W25",2020-06-18,"NL","Netherlands",261,67,NA,0.0347178764602556
"2020-W25",2020-06-19,"NL","Netherlands",235,57,NA,0.0347178764602556
"2020-W25",2020-06-20,"NL","Netherlands",220,57,NA,0.0347178764602556
"2020-W25",2020-06-21,"NL","Netherlands",221,55,NA,0.0347178764602556
"2020-W26",2020-06-22,"NL","Netherlands",194,59,NA,0.0289315637168797
"2020-W26",2020-06-23,"NL","Netherlands",211,48,NA,0.0289315637168797
"2020-W26",2020-06-24,"NL","Netherlands",197,49,NA,0.0289315637168797
"2020-W26",2020-06-25,"NL","Netherlands",178,49,NA,0.0289315637168797
"2020-W26",2020-06-26,"NL","Netherlands",190,36,NA,0.0289315637168797
"2020-W26",2020-06-27,"NL","Netherlands",180,29,NA,0.0289315637168797
"2020-W26",2020-06-28,"NL","Netherlands",178,30,NA,0.0289315637168797
"2020-W27",2020-06-29,"NL","Netherlands",157,32,NA,0.0289315637168797
"2020-W27",2020-06-30,"NL","Netherlands",160,29,NA,0.0289315637168797
"2020-W27",2020-07-01,"NL","Netherlands",150,28,NA,0.0289315637168797
"2020-W27",2020-07-02,"NL","Netherlands",125,25,NA,0.0289315637168797
"2020-W27",2020-07-03,"NL","Netherlands",103,20,NA,0.0289315637168797
"2020-W27",2020-07-04,"NL","Netherlands",75,18,NA,0.0289315637168797
"2020-W27",2020-07-05,"NL","Netherlands",87,18,NA,0.0289315637168797
"2020-W28",2020-07-06,"NL","Netherlands",81,23,NA,0.0405041892036315
"2020-W28",2020-07-07,"NL","Netherlands",79,24,NA,0.0405041892036315
"2020-W28",2020-07-08,"NL","Netherlands",74,20,NA,0.0405041892036315
"2020-W28",2020-07-09,"NL","Netherlands",70,21,NA,0.0405041892036315
"2020-W28",2020-07-10,"NL","Netherlands",69,25,NA,0.0405041892036315
"2020-W28",2020-07-11,"NL","Netherlands",77,26,NA,0.0405041892036315
"2020-W28",2020-07-12,"NL","Netherlands",83,24,NA,0.0405041892036315
"2020-W29",2020-07-13,"NL","Netherlands",94,24,NA,0.0173589382301278
"2020-W29",2020-07-14,"NL","Netherlands",94,21,NA,0.0173589382301278
"2020-W29",2020-07-15,"NL","Netherlands",85,20,NA,0.0173589382301278
"2020-W29",2020-07-16,"NL","Netherlands",80,15,NA,0.0173589382301278
"2020-W29",2020-07-17,"NL","Netherlands",73,15,NA,0.0173589382301278
"2020-W29",2020-07-18,"NL","Netherlands",78,16,NA,0.0173589382301278
"2020-W29",2020-07-19,"NL","Netherlands",73,17,NA,0.0173589382301278
"2020-W30",2020-07-20,"NL","Netherlands",81,16,NA,0.0405041892036315
"2020-W30",2020-07-21,"NL","Netherlands",90,15,NA,0.0405041892036315
"2020-W30",2020-07-22,"NL","Netherlands",85,17,NA,0.0405041892036315
"2020-W30",2020-07-23,"NL","Netherlands",91,15,NA,0.0405041892036315
"2020-W30",2020-07-24,"NL","Netherlands",74,17,NA,0.0405041892036315
"2020-W30",2020-07-25,"NL","Netherlands",91,18,NA,0.0405041892036315
"2020-W30",2020-07-26,"NL","Netherlands",67,16,NA,0.0405041892036315
"2020-W31",2020-07-27,"NL","Netherlands",70,21,NA,0.086794691150639
"2020-W31",2020-07-28,"NL","Netherlands",77,19,NA,0.086794691150639
"2020-W31",2020-07-29,"NL","Netherlands",63,17,NA,0.086794691150639
"2020-W31",2020-07-30,"NL","Netherlands",66,14,NA,0.086794691150639
"2020-W31",2020-07-31,"NL","Netherlands",73,19,NA,0.086794691150639
"2020-W31",2020-08-01,"NL","Netherlands",67,22,NA,0.086794691150639
"2020-W31",2020-08-02,"NL","Netherlands",70,21,NA,0.086794691150639
"2020-W32",2020-08-03,"NL","Netherlands",82,27,NA,0.0983673166373908
"2020-W32",2020-08-04,"NL","Netherlands",83,26,NA,0.0983673166373908
"2020-W32",2020-08-05,"NL","Netherlands",88,30,NA,0.0983673166373908
"2020-W32",2020-08-06,"NL","Netherlands",79,29,NA,0.0983673166373908
"2020-W32",2020-08-07,"NL","Netherlands",78,27,NA,0.0983673166373908
"2020-W32",2020-08-08,"NL","Netherlands",79,28,NA,0.0983673166373908
"2020-W32",2020-08-09,"NL","Netherlands",87,31,NA,0.0983673166373908
"2020-W33",2020-08-10,"NL","Netherlands",99,29,NA,0.150444131327774
"2020-W33",2020-08-11,"NL","Netherlands",97,30,NA,0.150444131327774
"2020-W33",2020-08-12,"NL","Netherlands",117,35,NA,0.150444131327774
"2020-W33",2020-08-13,"NL","Netherlands",127,31,NA,0.150444131327774
"2020-W33",2020-08-14,"NL","Netherlands",120,38,NA,0.150444131327774
"2020-W33",2020-08-15,"NL","Netherlands",124,39,NA,0.150444131327774
"2020-W33",2020-08-16,"NL","Netherlands",122,36,NA,0.150444131327774
"2020-W34",2020-08-17,"NL","Netherlands",126,39,NA,0.162016756814526
"2020-W34",2020-08-18,"NL","Netherlands",129,42,NA,0.162016756814526
"2020-W34",2020-08-19,"NL","Netherlands",125,41,NA,0.162016756814526
"2020-W34",2020-08-20,"NL","Netherlands",138,39,NA,0.162016756814526
"2020-W34",2020-08-21,"NL","Netherlands",133,43,NA,0.162016756814526
"2020-W34",2020-08-22,"NL","Netherlands",131,42,NA,0.162016756814526
"2020-W34",2020-08-23,"NL","Netherlands",129,42,NA,0.162016756814526
"2020-W35",2020-08-24,"NL","Netherlands",121,41,NA,0.0694357529205112
"2020-W35",2020-08-25,"NL","Netherlands",120,38,NA,0.0694357529205112
"2020-W35",2020-08-26,"NL","Netherlands",120,38,NA,0.0694357529205112
"2020-W35",2020-08-27,"NL","Netherlands",107,36,NA,0.0694357529205112
"2020-W35",2020-08-28,"NL","Netherlands",100,34,NA,0.0694357529205112
"2020-W35",2020-08-29,"NL","Netherlands",96,34,NA,0.0694357529205112
"2020-W35",2020-08-30,"NL","Netherlands",94,33,NA,0.0694357529205112
"2020-W36",2020-08-31,"NL","Netherlands",94,38,0.694357529205112,0.0925810038940149
"2020-W36",2020-09-01,"NL","Netherlands",93,33,0.694357529205112,0.0925810038940149
"2020-W36",2020-09-02,"NL","Netherlands",90,32,0.694357529205112,0.0925810038940149
"2020-W36",2020-09-03,"NL","Netherlands",95,28,0.694357529205112,0.0925810038940149
"2020-W36",2020-09-04,"NL","Netherlands",95,35,0.694357529205112,0.0925810038940149
"2020-W36",2020-09-05,"NL","Netherlands",99,35,0.694357529205112,0.0925810038940149
"2020-W36",2020-09-06,"NL","Netherlands",105,33,0.694357529205112,0.0925810038940149
"2020-W37",2020-09-07,"NL","Netherlands",109,31,1.18040779964869,0.167803069557902
"2020-W37",2020-09-08,"NL","Netherlands",116,30,1.18040779964869,0.167803069557902
"2020-W37",2020-09-09,"NL","Netherlands",122,31,1.18040779964869,0.167803069557902
"2020-W37",2020-09-10,"NL","Netherlands",131,30,1.18040779964869,0.167803069557902
"2020-W37",2020-09-11,"NL","Netherlands",136,36,1.18040779964869,0.167803069557902
"2020-W37",2020-09-12,"NL","Netherlands",138,37,1.18040779964869,0.167803069557902
"2020-W37",2020-09-13,"NL","Netherlands",148,36,1.18040779964869,0.167803069557902
"2020-W38",2020-09-14,"NL","Netherlands",166,43,2.32609772283712,0.295101949912172
"2020-W38",2020-09-15,"NL","Netherlands",187,53,2.32609772283712,0.295101949912172
"2020-W38",2020-09-16,"NL","Netherlands",191,54,2.32609772283712,0.295101949912172
"2020-W38",2020-09-17,"NL","Netherlands",212,49,2.32609772283712,0.295101949912172
"2020-W38",2020-09-18,"NL","Netherlands",230,58,2.32609772283712,0.295101949912172
"2020-W38",2020-09-19,"NL","Netherlands",260,67,2.32609772283712,0.295101949912172
"2020-W38",2020-09-20,"NL","Netherlands",276,77,2.32609772283712,0.295101949912172
"2020-W39",2020-09-21,"NL","Netherlands",325,85,3.69745384301722,0.514981834160458
"2020-W39",2020-09-22,"NL","Netherlands",329,91,3.69745384301722,0.514981834160458
"2020-W39",2020-09-23,"NL","Netherlands",371,104,3.69745384301722,0.514981834160458
"2020-W39",2020-09-24,"NL","Netherlands",395,106,3.69745384301722,0.514981834160458
"2020-W39",2020-09-25,"NL","Netherlands",431,116,3.69745384301722,0.514981834160458
"2020-W39",2020-09-26,"NL","Netherlands",433,122,3.69745384301722,0.514981834160458
"2020-W39",2020-09-27,"NL","Netherlands",490,127,3.69745384301722,0.514981834160458
"2020-W40",2020-09-28,"NL","Netherlands",518,142,4.85471639169241,0.676998590974984
"2020-W40",2020-09-29,"NL","Netherlands",551,142,4.85471639169241,0.676998590974984
"2020-W40",2020-09-30,"NL","Netherlands",551,150,4.85471639169241,0.676998590974984
"2020-W40",2020-10-01,"NL","Netherlands",539,152,4.85471639169241,0.676998590974984
"2020-W40",2020-10-02,"NL","Netherlands",573,160,4.85471639169241,0.676998590974984
"2020-W40",2020-10-03,"NL","Netherlands",585,156,4.85471639169241,0.676998590974984
"2020-W40",2020-10-04,"NL","Netherlands",647,163,4.85471639169241,0.676998590974984
"2020-W41",2020-10-05,"NL","Netherlands",715,177,7.05930154691864,1.04732260655104
"2020-W41",2020-10-06,"NL","Netherlands",785,190,7.05930154691864,1.04732260655104
"2020-W41",2020-10-07,"NL","Netherlands",811,210,7.05930154691864,1.04732260655104
"2020-W41",2020-10-08,"NL","Netherlands",842,228,7.05930154691864,1.04732260655104
"2020-W41",2020-10-09,"NL","Netherlands",900,239,7.05930154691864,1.04732260655104
"2020-W41",2020-10-10,"NL","Netherlands",955,235,7.05930154691864,1.04732260655104
"2020-W41",2020-10-11,"NL","Netherlands",986,247,7.05930154691864,1.04732260655104
"2020-W42",2020-10-12,"NL","Netherlands",1046,252,9.37961295701238,1.55651812796813
"2020-W42",2020-10-13,"NL","Netherlands",1133,277,9.37961295701238,1.55651812796813
"2020-W42",2020-10-14,"NL","Netherlands",1174,301,9.37961295701238,1.55651812796813
"2020-W42",2020-10-15,"NL","Netherlands",1213,313,9.37961295701238,1.55651812796813
"2020-W42",2020-10-16,"NL","Netherlands",1208,345,9.37961295701238,1.55651812796813
"2020-W42",2020-10-17,"NL","Netherlands",1216,352,9.37961295701238,1.55651812796813
"2020-W42",2020-10-18,"NL","Netherlands",1288,364,9.37961295701238,1.55651812796813
"2020-W43",2020-10-19,"NL","Netherlands",1359,379,11.2833098495831,1.90369689257068
"2020-W43",2020-10-20,"NL","Netherlands",1440,419,11.2833098495831,1.90369689257068
"2020-W43",2020-10-21,"NL","Netherlands",1493,450,11.2833098495831,1.90369689257068
"2020-W43",2020-10-22,"NL","Netherlands",1540,463,11.2833098495831,1.90369689257068
"2020-W43",2020-10-23,"NL","Netherlands",1601,472,11.2833098495831,1.90369689257068
"2020-W43",2020-10-24,"NL","Netherlands",1614,501,11.2833098495831,1.90369689257068
"2020-W43",2020-10-25,"NL","Netherlands",1657,490,11.2833098495831,1.90369689257068
"2020-W44",2020-10-26,"NL","Netherlands",1743,506,11.5379076102916,1.90948320531406
"2020-W44",2020-10-27,"NL","Netherlands",1829,529,11.5379076102916,1.90948320531406
"2020-W44",2020-10-28,"NL","Netherlands",1831,545,11.5379076102916,1.90948320531406
"2020-W44",2020-10-29,"NL","Netherlands",1831,553,11.5379076102916,1.90948320531406
"2020-W44",2020-10-30,"NL","Netherlands",1818,567,11.5379076102916,1.90948320531406
"2020-W44",2020-10-31,"NL","Netherlands",1864,584,11.5379076102916,1.90948320531406
"2020-W44",2020-11-01,"NL","Netherlands",1910,583,11.5379076102916,1.90948320531406
"2020-W45",2020-11-02,"NL","Netherlands",1958,587,9.85987691471259,1.60859494265851
"2020-W45",2020-11-03,"NL","Netherlands",2044,609,9.85987691471259,1.60859494265851
"2020-W45",2020-11-04,"NL","Netherlands",1960,612,9.85987691471259,1.60859494265851
"2020-W45",2020-11-05,"NL","Netherlands",1905,607,9.85987691471259,1.60859494265851
"2020-W45",2020-11-06,"NL","Netherlands",1842,603,9.85987691471259,1.60859494265851
"2020-W45",2020-11-07,"NL","Netherlands",1782,602,9.85987691471259,1.60859494265851
"2020-W45",2020-11-08,"NL","Netherlands",1697,598,9.85987691471259,1.60859494265851
"2020-W46",2020-11-09,"NL","Netherlands",1717,600,8.6794691150639,1.37714243292347
"2020-W46",2020-11-10,"NL","Netherlands",1697,598,8.6794691150639,1.37714243292347
"2020-W46",2020-11-11,"NL","Netherlands",1671,606,8.6794691150639,1.37714243292347
"2020-W46",2020-11-12,"NL","Netherlands",1606,595,8.6794691150639,1.37714243292347
"2020-W46",2020-11-13,"NL","Netherlands",1572,609,8.6794691150639,1.37714243292347
"2020-W46",2020-11-14,"NL","Netherlands",1530,595,8.6794691150639,1.37714243292347
"2020-W46",2020-11-15,"NL","Netherlands",1509,585,8.6794691150639,1.37714243292347
"2020-W47",2020-11-16,"NL","Netherlands",1557,573,7.6205738830261,1.14568992318843
"2020-W47",2020-11-17,"NL","Netherlands",1570,576,7.6205738830261,1.14568992318843
"2020-W47",2020-11-18,"NL","Netherlands",1528,559,7.6205738830261,1.14568992318843
"2020-W47",2020-11-19,"NL","Netherlands",1475,555,7.6205738830261,1.14568992318843
"2020-W47",2020-11-20,"NL","Netherlands",1414,547,7.6205738830261,1.14568992318843
"2020-W47",2020-11-21,"NL","Netherlands",1352,550,7.6205738830261,1.14568992318843
"2020-W47",2020-11-22,"NL","Netherlands",1393,540,7.6205738830261,1.14568992318843
"2020-W48",2020-11-23,"NL","Netherlands",1432,536,6.49802921081117,1.05889523203779
"2020-W48",2020-11-24,"NL","Netherlands",1399,526,6.49802921081117,1.05889523203779
"2020-W48",2020-11-25,"NL","Netherlands",1310,529,6.49802921081117,1.05889523203779
"2020-W48",2020-11-26,"NL","Netherlands",1257,524,6.49802921081117,1.05889523203779
"2020-W48",2020-11-27,"NL","Netherlands",1251,518,6.49802921081117,1.05889523203779
"2020-W48",2020-11-28,"NL","Netherlands",1200,511,6.49802921081117,1.05889523203779
"2020-W48",2020-11-29,"NL","Netherlands",1194,506,6.49802921081117,1.05889523203779
"2020-W49",2020-11-30,"NL","Netherlands",1240,481,6.81627641169685,1.11097204672818
"2020-W49",2020-12-01,"NL","Netherlands",1205,478,6.81627641169685,1.11097204672818
"2020-W49",2020-12-02,"NL","Netherlands",1131,475,6.81627641169685,1.11097204672818
"2020-W49",2020-12-03,"NL","Netherlands",1137,458,6.81627641169685,1.11097204672818
"2020-W49",2020-12-04,"NL","Netherlands",1152,473,6.81627641169685,1.11097204672818
"2020-W49",2020-12-05,"NL","Netherlands",1130,472,6.81627641169685,1.11097204672818
"2020-W49",2020-12-06,"NL","Netherlands",1172,469,6.81627641169685,1.11097204672818
"2020-W50",2020-12-07,"NL","Netherlands",1190,470,8.07190627700942,1.26720249079933
"2020-W50",2020-12-08,"NL","Netherlands",1236,464,8.07190627700942,1.26720249079933
"2020-W50",2020-12-09,"NL","Netherlands",1211,473,8.07190627700942,1.26720249079933
"2020-W50",2020-12-10,"NL","Netherlands",1179,469,8.07190627700942,1.26720249079933
"2020-W50",2020-12-11,"NL","Netherlands",1209,472,8.07190627700942,1.26720249079933
"2020-W50",2020-12-12,"NL","Netherlands",1242,481,8.07190627700942,1.26720249079933
"2020-W50",2020-12-13,"NL","Netherlands",1270,497,8.07190627700942,1.26720249079933
"2020-W51",2020-12-14,"NL","Netherlands",1369,503,9.88880847842947,1.64909913186214
"2020-W51",2020-12-15,"NL","Netherlands",1430,524,9.88880847842947,1.64909913186214
"2020-W51",2020-12-16,"NL","Netherlands",1438,526,9.88880847842947,1.64909913186214
"2020-W51",2020-12-17,"NL","Netherlands",1467,536,9.88880847842947,1.64909913186214
"2020-W51",2020-12-18,"NL","Netherlands",1485,549,9.88880847842947,1.64909913186214
"2020-W51",2020-12-19,"NL","Netherlands",1505,560,9.88880847842947,1.64909913186214
"2020-W51",2020-12-20,"NL","Netherlands",1533,580,9.88880847842947,1.64909913186214
"2020-W52",2020-12-21,"NL","Netherlands",1576,586,11.2601645986096,1.62595388088864
"2020-W52",2020-12-22,"NL","Netherlands",1703,586,11.2601645986096,1.62595388088864
"2020-W52",2020-12-23,"NL","Netherlands",1686,608,11.2601645986096,1.62595388088864
"2020-W52",2020-12-24,"NL","Netherlands",1712,596,11.2601645986096,1.62595388088864
"2020-W52",2020-12-25,"NL","Netherlands",1704,600,11.2601645986096,1.62595388088864
"2020-W52",2020-12-26,"NL","Netherlands",1734,615,11.2601645986096,1.62595388088864
"2020-W52",2020-12-27,"NL","Netherlands",1797,631,11.2601645986096,1.62595388088864
"2020-W53",2020-12-28,"NL","Netherlands",1922,658,11.2080877839192,1.89212426708393
"2020-W53",2020-12-29,"NL","Netherlands",2077,684,11.2080877839192,1.89212426708393
"2020-W53",2020-12-30,"NL","Netherlands",2002,712,11.2080877839192,1.89212426708393
"2020-W53",2020-12-31,"NL","Netherlands",2104,724,11.2080877839192,1.89212426708393
"2020-W53",2021-01-01,"NL","Netherlands",1957,703,11.2080877839192,1.89212426708393
"2020-W53",2021-01-02,"NL","Netherlands",2005,698,11.2080877839192,1.89212426708393
"2020-W53",2021-01-03,"NL","Netherlands",2006,704,11.2080877839192,1.89212426708393
"2021-W01",2021-01-04,"NL","Netherlands",2130,715,9.42011714621602,1.63174019363201
"2021-W01",2021-01-05,"NL","Netherlands",2159,731,9.42011714621602,1.63174019363201
"2021-W01",2021-01-06,"NL","Netherlands",2131,704,9.42011714621602,1.63174019363201
"2021-W01",2021-01-07,"NL","Netherlands",2052,712,9.42011714621602,1.63174019363201
"2021-W01",2021-01-08,"NL","Netherlands",1936,708,9.42011714621602,1.63174019363201
"2021-W01",2021-01-09,"NL","Netherlands",1874,700,9.42011714621602,1.63174019363201
"2021-W01",2021-01-10,"NL","Netherlands",1850,711,9.42011714621602,1.63174019363201
"2021-W02",2021-01-11,"NL","Netherlands",1926,702,7.79994957807076,1.38292874566685
"2021-W02",2021-01-12,"NL","Netherlands",1945,695,7.79994957807076,1.38292874566685
"2021-W02",2021-01-13,"NL","Netherlands",1821,700,7.79994957807076,1.38292874566685
"2021-W02",2021-01-14,"NL","Netherlands",1814,693,7.79994957807076,1.38292874566685
"2021-W02",2021-01-15,"NL","Netherlands",1784,690,7.79994957807076,1.38292874566685
"2021-W02",2021-01-16,"NL","Netherlands",1694,671,7.79994957807076,1.38292874566685
"2021-W02",2021-01-17,"NL","Netherlands",1708,676,7.79994957807076,1.38292874566685
"2021-W02",2021-01-18,"NL","Netherlands",NA,NA,7.79994957807076,1.38292874566685
"2021-W02",2021-01-19,"NL","Netherlands",NA,NA,7.79994957807076,1.38292874566685
